+---------------------------------------------------+
| *** WARNING *** |
| Don't use the item ID for anything "proper"!! |
| It's provided here for completeness's sake, it's different in every world. |
+---------------------------------------------------+
| Mod name | Registry name | Item ID | Display name |
| Unknown | bosses_of_mass_destruction:vine_wall | 2448 | 荆棘之墙 |
| Unknown | bosses_of_mass_destruction:void_blossom | 2447 | 虚空之花 |
| Unknown | bosses_of_mass_destruction:void_blossom_block | 2452 | 虚空之花Boss生成 |
| Unknown | bosses_of_mass_destruction:void_lily | 2453 | 虚空百合 |
| Unknown | bosses_of_mass_destruction:void_thorn | 2459 | 虚空荆棘 |
| Unknown | botania:abstruse_platform | 2643 | 奥秘平台 |
| Unknown | botania:agricarnation | 3240 | 田园康乃馨 |
| Unknown | botania:agricarnation_chibi | 3241 | 小田园康乃馨 |
| Unknown | botania:alchemy_catalyst | 2606 | 炼金催化器 |
| Unknown | botania:alfheim_portal | 2620 | 精灵门核心 |
| Unknown | botania:ancient_will_ahrim | 3144 | 艾琳的意志 |
| Unknown | botania:ancient_will_dharok | 3145 | 达洛克的意志 |
| Unknown | botania:ancient_will_guthan | 3146 | 古赞的意志 |
| Unknown | botania:ancient_will_karil | 3149 | 卡瑞的意志 |
| Unknown | botania:ancient_will_torag | 3147 | 托拉格的意志 |
| Unknown | botania:ancient_will_verac | 3148 | 威拉克的意志 |
| Unknown | botania:animated_torch | 2682 | 活化红石火把 |
| Unknown | botania:apothecary_default | 2559 | 花药台 |
| Unknown | botania:apothecary_desert | 2565 | 沙漠花药台 |
| Unknown | botania:apothecary_forest | 2560 | 森林花药台 |
| Unknown | botania:apothecary_fungal | 2563 | 菌丝花药台 |
| Unknown | botania:apothecary_mesa | 2567 | 高原花药台 |
| Unknown | botania:apothecary_mossy | 2568 | 苔石花药台 |
| Unknown | botania:apothecary_mountain | 2562 | 高山花药台 |
| Unknown | botania:apothecary_plains | 2561 | 平原花药台 |
| Unknown | botania:apothecary_swamp | 2564 | 沼泽花药台 |
| Unknown | botania:apothecary_taiga | 2566 | 雪原花药台 |
| Unknown | botania:astrolabe | 3071 | 世界塑造者之星盘 |
| Unknown | botania:aura_ring | 3075 | 光环之戒 |
| Unknown | botania:aura_ring_greater | 3076 | 高级光环之戒 |
| Unknown | botania:auto_crafting_halo | 3062 | 工厂环 |
| Unknown | botania:avatar | 2677 | 活木化身 |
| Unknown | botania:azulejo_0 | 2684 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_1 | 2685 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_10 | 2694 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_11 | 2695 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_12 | 2696 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_13 | 2697 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_14 | 2698 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_15 | 2699 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_2 | 2686 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_3 | 2687 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_4 | 2688 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_5 | 2689 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_6 | 2690 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_7 | 2691 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_8 | 2692 | 阿兹勒赫瓷砖 |
| Unknown | botania:azulejo_9 | 2693 | 阿兹勒赫瓷砖 |
| Unknown | botania:balance_cloak | 3096 | 平衡斗篷 |
| Unknown | botania:bauble_box | 3072 | 饰品盒子 |
| Unknown | botania:bellethorn | 3220 | 娇媚之刺 |
| Unknown | botania:bellethorn_chibi | 3221 | 小娇媚之刺 |
| Unknown | botania:bellows | 2639 | 魔源风箱 |
| Unknown | botania:bergamute | 3224 | 消音柑 |
| Unknown | botania:bifrost_pane | 2897 | 彩虹玻璃板 |
| Unknown | botania:bifrost_perm | 2615 | 彩虹桥方块 |
| Unknown | botania:black_double_flower | 2558 | 黑色高神秘花 |
| Unknown | botania:black_floating_flower | 2510 | 黑色浮空花 |
| Unknown | botania:black_hole_talisman | 3065 | 黑洞护符 |
| Unknown | botania:black_lotus | 3118 | 黑莲花 |
| Unknown | botania:black_mushroom | 2542 | 黑色微光蘑菇 |
| Unknown | botania:black_mystical_flower | 2478 | 黑色神秘花 |
| Unknown | botania:black_pavement | 2874 | 黑色葡萄牙路面 |
| Unknown | botania:black_pavement_slab | 2880 | 黑色葡萄牙台阶 |
| Unknown | botania:black_pavement_stairs | 2886 | 黑色葡萄牙楼梯 |
| Unknown | botania:black_petal | 2917 | 黑色神秘花瓣 |
| Unknown | botania:black_petal_block | 2526 | 黑色花瓣块 |
| Unknown | botania:black_shiny_flower | 2494 | 黑色荧光花 |
| Unknown | botania:blacker_lotus | 3119 | 暗黑莲花 |
| Unknown | botania:blaze_block | 2700 | 烈焰网 |
| Unknown | botania:blaze_quartz | 2752 | 烈焰石英块 |
| Unknown | botania:blaze_quartz_pillar | 2753 | 竖纹烈焰石英块 |
| Unknown | botania:blaze_quartz_slab | 2755 | 烈焰石英台阶 |
| Unknown | botania:blaze_quartz_stairs | 2756 | 烈焰石英楼梯 |
| Unknown | botania:blood_pendant | 3155 | 污血吊坠 |
| Unknown | botania:blue_double_flower | 2554 | 蓝色高神秘花 |
| Unknown | botania:blue_floating_flower | 2506 | 蓝色浮空花 |
| Unknown | botania:blue_mushroom | 2538 | 蓝色微光蘑菇 |
| Unknown | botania:blue_mystical_flower | 2474 | 蓝色神秘花 |
| Unknown | botania:blue_pavement | 2875 | 蓝色葡萄牙路面 |
| Unknown | botania:blue_pavement_slab | 2881 | 蓝色葡萄牙台阶 |
| Unknown | botania:blue_pavement_stairs | 2887 | 蓝色葡萄牙楼梯 |
| Unknown | botania:blue_petal | 2913 | 蓝色神秘花瓣 |
| Unknown | botania:blue_petal_block | 2522 | 蓝色花瓣块 |
| Unknown | botania:blue_shiny_flower | 2490 | 蓝色荧光花 |
| Unknown | botania:brew_flask | 3154 | 大瓶退却精酿 (6) |
| Unknown | botania:brew_vial | 3153 | 小瓶退却精酿 (4) |
| Unknown | botania:brewery | 2618 | 植物酿造台 |
| Unknown | botania:brown_double_flower | 2555 | 褐色高神秘花 |
| Unknown | botania:brown_floating_flower | 2507 | 棕色浮空花 |
| Unknown | botania:brown_mushroom | 2539 | 棕色微光蘑菇 |
| Unknown | botania:brown_mystical_flower | 2475 | 棕色神秘花 |
| Unknown | botania:brown_petal | 2914 | 棕色神秘花瓣 |
| Unknown | botania:brown_petal_block | 2523 | 棕色花瓣块 |
| Unknown | botania:brown_shiny_flower | 2491 | 棕色荧光花 |
| Unknown | botania:bubbell | 3282 | 气泡铃 |
| Unknown | botania:bubbell_chibi | 3283 | 小气泡铃 |
| Unknown | botania:cacophonium | 3068 | 不和谐之音 |
| Unknown | botania:cacophonium_block | 2674 | 不和谐之音方块 |
| Unknown | botania:cell_block | 2675 | 细胞方块 |
| Unknown | botania:chiseled_blaze_quartz | 2754 | 錾制烈焰石英块 |
| Unknown | botania:chiseled_dark_quartz | 2744 | 錾制烟熏石英块 |
| Unknown | botania:chiseled_elf_quartz | 2769 | 錾制精灵石英块 |
| Unknown | botania:chiseled_lavender_quartz | 2759 | 錾制熏香石英块 |
| Unknown | botania:chiseled_livingrock_bricks | 2571 | 框边活石砖 |
| Unknown | botania:chiseled_mana_quartz | 2749 | 錾制魔力石英块 |
| Unknown | botania:chiseled_metamorphic_desert_bricks | 2848 | 錾制变质沙漠石砖 |
| Unknown | botania:chiseled_metamorphic_forest_bricks | 2788 | 錾制变质森林石砖 |
| Unknown | botania:chiseled_metamorphic_fungal_bricks | 2824 | 錾制变质菌丝石砖 |
| Unknown | botania:chiseled_metamorphic_mesa_bricks | 2872 | 錾制变质高原石砖 |
| Unknown | botania:chiseled_metamorphic_mountain_bricks | 2812 | 錾制变质高山石砖 |
| Unknown | botania:chiseled_metamorphic_plains_bricks | 2800 | 錾制变质平原石砖 |
| Unknown | botania:chiseled_metamorphic_swamp_bricks | 2836 | 錾制变质沼泽石砖 |
| Unknown | botania:chiseled_metamorphic_taiga_bricks | 2860 | 錾制变质雪原石砖 |
| Unknown | botania:chiseled_red_quartz | 2764 | 錾制红色石英块 |
| Unknown | botania:chiseled_sunny_quartz | 2774 | 錾制金黄石英块 |
| Unknown | botania:clayconia | 3264 | 粘土花 |
| Unknown | botania:clayconia_chibi | 3265 | 小粘土花 |
| Unknown | botania:clip | 3052 | 透镜夹 |
| Unknown | botania:cloud_pendant | 3092 | 卷云护符 |
| Unknown | botania:cobble_rod | 3000 | 深渊法杖 |
| Unknown | botania:cocoon | 2680 | 随想之茧 |
| Unknown | botania:conjuration_catalyst | 2607 | 炼造催化器 |
| Unknown | botania:corporea_block | 2659 | 多媒体块 |
| Unknown | botania:corporea_brick | 2662 | 多媒体砖 |
| Unknown | botania:corporea_brick_slab | 2663 | 多媒体砖台阶 |
| Unknown | botania:corporea_brick_stairs | 2664 | 多媒体砖楼梯 |
| Unknown | botania:corporea_brick_wall | 2665 | 多媒体砖墙 |
| Unknown | botania:corporea_crystal_cube | 2657 | 多媒体水晶魔方 |
| Unknown | botania:corporea_funnel | 2655 | 多媒体漏斗 |
| Unknown | botania:corporea_index | 2654 | 多媒体索引 |
| Unknown | botania:corporea_interceptor | 2656 | 多媒体拦截器 |
| Unknown | botania:corporea_retainer | 2658 | 多媒体固定器 |
| Unknown | botania:corporea_slab | 2660 | 多媒体台阶 |
| Unknown | botania:corporea_spark | 3115 | 多媒体火花 |
| Unknown | botania:corporea_spark_creative | 3117 | Creative Corporea Spark |
| Unknown | botania:corporea_spark_master | 3116 | 主媒体火花 |
| Unknown | botania:corporea_stairs | 2661 | 多媒体楼梯 |
| Unknown | botania:cosmetic_alien_antenna | 3181 | 外星人天线 |
| Unknown | botania:cosmetic_anaglyph_glasses | 3182 | 红蓝眼镜 |
| Unknown | botania:cosmetic_ancient_mask | 3179 | 远古面具 |
| Unknown | botania:cosmetic_black_bowtie | 3157 | 黑领结 |
| Unknown | botania:cosmetic_black_tie | 3158 | 黑领带 |
| Unknown | botania:cosmetic_blue_butterfly | 3167 | 蓝蝴蝶 |
| Unknown | botania:cosmetic_botanist_emblem | 3178 | 植物学家徽章 |
| Unknown | botania:cosmetic_cat_ears | 3168 | 猫耳 |
| Unknown | botania:cosmetic_clock_eye | 3174 | 时钟之眼 |
| Unknown | botania:cosmetic_devil_horns | 3176 | 恶魔尖角 |
| Unknown | botania:cosmetic_devil_tail | 3170 | 恶魔尾巴 |
| Unknown | botania:cosmetic_eerie_mask | 3180 | 怪异面具 |
| Unknown | botania:cosmetic_engineer_goggles | 3161 | 工程师护目镜 |
| Unknown | botania:cosmetic_eyepatch | 3162 | 眼罩 |
| Unknown | botania:cosmetic_four_leaf_clover | 3173 | 四叶草 |
| Unknown | botania:cosmetic_googly_eyes | 3172 | 青蛙眼 |
| Unknown | botania:cosmetic_groucho_glasses | 3184 | 大鼻子面具 |
| Unknown | botania:cosmetic_hyper_plus | 3177 | 十字头饰 |
| Unknown | botania:cosmetic_kamui_eye | 3171 | 神威之眼 |
| Unknown | botania:cosmetic_lusitanic_shield | 3186 | 盾牌 |
| Unknown | botania:cosmetic_orange_shades | 3183 | 橙色墨镜 |
| Unknown | botania:cosmetic_pink_flower_bud | 3165 | 粉花蕾 |
| Unknown | botania:cosmetic_polka_dotted_bows | 3166 | 斑点蝴蝶结 |
| Unknown | botania:cosmetic_puffy_scarf | 3160 | 蓬松围巾 |
| Unknown | botania:cosmetic_questgiver_mark | 3188 | 任务人标志 |
| Unknown | botania:cosmetic_red_glasses | 3159 | 红眼镜 |
| Unknown | botania:cosmetic_red_ribbons | 3164 | 红丝带 |
| Unknown | botania:cosmetic_thick_eyebrows | 3185 | 浓眉毛 |
| Unknown | botania:cosmetic_thinking_hand | 3189 | 思考姿态 |
| Unknown | botania:cosmetic_tiny_potato_mask | 3187 | 小土豆面具 |
| Unknown | botania:cosmetic_unicorn_horn | 3175 | 独角兽之角 |
| Unknown | botania:cosmetic_wicked_eyepatch | 3163 | 中二眼罩 |
| Unknown | botania:cosmetic_witch_pin | 3169 | 女巫别针 |
| Unknown | botania:cracked_livingrock_bricks | 2572 | 裂活石砖 |
| Unknown | botania:crafting_halo | 3061 | 合成环 |
| Unknown | botania:crafty_crate | 2641 | 机巧箱 |
| Unknown | botania:creative_pool | 2603 | 永恒魔力池 |
| Unknown | botania:crystal_bow | 3046 | 水晶弓 |
| Unknown | botania:cyan_double_flower | 2552 | 青色高神秘花 |
| Unknown | botania:cyan_floating_flower | 2504 | 青色浮空花 |
| Unknown | botania:cyan_mushroom | 2536 | 青色微光蘑菇 |
| Unknown | botania:cyan_mystical_flower | 2472 | 青色神秘花 |
| Unknown | botania:cyan_petal | 2911 | 青色神秘花瓣 |
| Unknown | botania:cyan_petal_block | 2520 | 青色花瓣块 |
| Unknown | botania:cyan_shiny_flower | 2488 | 青色荧光花 |
| Unknown | botania:daffomill | 3270 | 扇水仙 |
| Unknown | botania:dandelifeon | 3214 | 启命英 |
| Unknown | botania:dark_quartz | 2742 | 烟熏石英块 |
| Unknown | botania:dark_quartz_pillar | 2743 | 竖纹烟熏石英块 |
| Unknown | botania:dark_quartz_slab | 2745 | 烟熏石英台阶 |
| Unknown | botania:dark_quartz_stairs | 2746 | 烟熏石英楼梯 |
| Unknown | botania:daybloom_motif | 2710 | 太阳花装饰 |
| Unknown | botania:detector_light_relay | 2670 | 探测微光 |
| Unknown | botania:dice | 3135 | 命运骰子 |
| Unknown | botania:diluted_pool | 2604 | 稀释魔力池 |
| Unknown | botania:dirt_rod | 2997 | 大地法杖 |
| Unknown | botania:diva_charm | 3102 | 女王之魅 |
| Unknown | botania:divining_rod | 3004 | 占矿法杖 |
| Unknown | botania:dodge_ring | 3081 | 闪避指环 |
| Unknown | botania:dragonstone | 2927 | 龙石 |
| Unknown | botania:dragonstone_block | 2612 | 龙石块 |
| Unknown | botania:dreadthorn | 3226 | 恐惧之刺 |
| Unknown | botania:dreamwood | 2590 | 梦之木 |
| Unknown | botania:dreamwood_fence | 2735 | 梦之木栅栏 |
| Unknown | botania:dreamwood_fence_gate | 2736 | 梦之木栅栏门 |
| Unknown | botania:dreamwood_log | 2586 | Dreamwood Log |
| Unknown | botania:dreamwood_planks | 2593 | 梦之木板 |
| Unknown | botania:dreamwood_planks_slab | 2741 | 梦之木台阶 |
| Unknown | botania:dreamwood_planks_stairs | 2740 | 梦之木楼梯 |
| Unknown | botania:dreamwood_slab | 2733 | 梦之木台阶 |
| Unknown | botania:dreamwood_stairs | 2732 | 梦之木楼梯 |
| Unknown | botania:dreamwood_twig | 2929 | 梦之木棍 |
| Unknown | botania:dreamwood_wall | 2734 | 梦之木墙 |
| Unknown | botania:drum_canopy | 2632 | 林冠之鼓 |
| Unknown | botania:drum_gathering | 2631 | 收集之鼓 |
| Unknown | botania:drum_wild | 2630 | 狂野之鼓 |
| Unknown | botania:dry_grass | 2704 | 干草地 |
| Unknown | botania:dry_seeds | 2991 | 干草之种 |
| Unknown | botania:elementium_axe | 3027 | 源质钢斧 |
| Unknown | botania:elementium_block | 2610 | 源质钢块 |
| Unknown | botania:elementium_boots | 3023 | 源质钢靴子 |
| Unknown | botania:elementium_chestplate | 3021 | 源质钢胸甲 |
| Unknown | botania:elementium_helmet | 3020 | 源质钢头盔 |
| Unknown | botania:elementium_hoe | 3026 | 源质钢锄 |
| Unknown | botania:elementium_ingot | 2925 | 源质钢锭 |
| Unknown | botania:elementium_leggings | 3022 | 源质钢护腿 |
| Unknown | botania:elementium_nugget | 2935 | 源质钢粒 |
| Unknown | botania:elementium_pickaxe | 3024 | 源质钢镐 |
| Unknown | botania:elementium_shears | 3029 | 源质钢剪 |
| Unknown | botania:elementium_shovel | 3025 | 源质钢铲 |
| Unknown | botania:elementium_sword | 3028 | 源质钢剑 |
| Unknown | botania:elf_glass | 2614 | 精灵玻璃 |
| Unknown | botania:elf_glass_pane | 2896 | 精灵玻璃板 |
| Unknown | botania:elf_quartz | 2767 | 精灵石英块 |
| Unknown | botania:elf_quartz_pillar | 2768 | 竖纹精灵石英块 |
| Unknown | botania:elf_quartz_slab | 2770 | 精灵石英台阶 |
| Unknown | botania:elf_quartz_stairs | 2771 | 精灵石英楼梯 |
| Unknown | botania:elven_spreader | 2600 | 精灵魔力发射器 |
| Unknown | botania:enchanted_soil | 2681 | 蕴魔土 |
| Unknown | botania:enchanter | 2617 | 魔力附魔台 |
| Unknown | botania:ender_air_bottle | 2931 | 瓶装末地空气 |
| Unknown | botania:ender_dagger | 3043 | 灵魂匕首 |
| Unknown | botania:ender_eye_block | 2647 | 末影监视者 |
| Unknown | botania:ender_hand | 3060 | 末影之手 |
| Unknown | botania:endoflame | 3196 | 火红莲 |
| Unknown | botania:entropinnyum | 3204 | 热爆花 |
| Unknown | botania:exchange_rod | 3006 | 移壳杆 |
| Unknown | botania:exoflame | 3238 | 冶炼火 |
| Unknown | botania:fabulous_pool | 2605 | 神话魔力池 |
| Unknown | botania:fallen_kanade | 3236 | 天降之奏 |
| Unknown | botania:fel_pumpkin | 2679 | 恶魔南瓜头 |
| Unknown | botania:fertilizer | 2901 | 花肥 |
| Unknown | botania:fire_rod | 3003 | 地狱法杖 |
| Unknown | botania:flare_chakram | 3048 | 闪耀飞轮 |
| Unknown | botania:flask | 3152 | 精灵玻璃烧瓶 |
| Unknown | botania:flight_tiara | 3104 | 天翼族之冠 |
| Unknown | botania:floating_agricarnation | 3242 | 浮空田园康乃馨 |
| Unknown | botania:floating_agricarnation_chibi | 3243 | 浮空小田园康乃馨 |
| Unknown | botania:floating_bellethorn | 3222 | 浮空娇媚之刺 |
| Unknown | botania:floating_bellethorn_chibi | 3223 | 浮空小娇媚之刺 |
| Unknown | botania:floating_bergamute | 3225 | 消音柑 |
| Unknown | botania:floating_bubbell | 3284 | 浮空气泡铃 |
| Unknown | botania:floating_bubbell_chibi | 3285 | 浮空小气泡铃 |
| Unknown | botania:floating_clayconia | 3266 | 浮空粘土花 |
| Unknown | botania:floating_clayconia_chibi | 3267 | 浮空小粘土花 |
| Unknown | botania:floating_daffomill | 3271 | 浮空扇水仙 |
| Unknown | botania:floating_dandelifeon | 3215 | 浮空启命英 |
| Unknown | botania:floating_dreadthorn | 3227 | 浮空恐惧之刺 |
| Unknown | botania:floating_endoflame | 3197 | 浮空火红莲 |
| Unknown | botania:floating_entropinnyum | 3205 | 浮空热爆花 |
| Unknown | botania:floating_exoflame | 3239 | 浮空冶炼火 |
| Unknown | botania:floating_fallen_kanade | 3237 | 浮空天降之奏 |
| Unknown | botania:floating_gourmaryllis | 3209 | 浮空彼方兰 |
| Unknown | botania:floating_heisei_dream | 3229 | 浮空平成之梦 |
| Unknown | botania:floating_hopperhock | 3246 | 浮空漏斗花 |
| Unknown | botania:floating_hopperhock_chibi | 3247 | 浮空小漏斗花 |
| Unknown | botania:floating_hyacidus | 3261 | 浮空毒风信 |
| Unknown | botania:floating_hydroangeas | 3195 | 浮空水绣球 |
| Unknown | botania:floating_jaded_amaranthus | 3233 | 浮空翡翠苋 |
| Unknown | botania:floating_jiyuulia | 3254 | 浮空自由之翼 |
| Unknown | botania:floating_jiyuulia_chibi | 3255 | 浮空小自由之翼 |
| Unknown | botania:floating_kekimurus | 3207 | 浮空贪食花 |
| Unknown | botania:floating_labellia | 3293 | 浮空铭刻莲 |
| Unknown | botania:floating_loonium | 3269 | 浮空聚宝花 |
| Unknown | botania:floating_manastar | 3193 | 浮空魔力星 |
| Unknown | botania:floating_marimorphosis | 3280 | 浮空异构花 |
| Unknown | botania:floating_marimorphosis_chibi | 3281 | 浮空小异构花 |
| Unknown | botania:floating_medumone | 3277 | 浮空石化草 |
| Unknown | botania:floating_munchdew | 3203 | 浮空咀叶花 |
| Unknown | botania:floating_narslimmus | 3211 | 浮空粘球草 |
| Unknown | botania:floating_orechid | 3235 | 浮空凝矿兰 |
| Unknown | botania:floating_orechid_ignem | 3291 | 浮空炎矿兰 |
| Unknown | botania:floating_pollidisiac | 3263 | 浮空畜牧花 |
| Unknown | botania:floating_pure_daisy | 3191 | 浮空白雏菊 |
| Unknown | botania:floating_rafflowsia | 3217 | 浮空噬草花 |
| Unknown | botania:floating_rannuncarpus | 3258 | 浮空手掌花 |
| Unknown | botania:floating_rannuncarpus_chibi | 3259 | 浮空小手掌花 |
| Unknown | botania:floating_rosa_arcana | 3201 | 浮空阿卡纳蔷薇 |
| Unknown | botania:floating_shulk_me_not | 3219 | 浮空勿落草 |
| Unknown | botania:floating_solegnolia | 3288 | 浮空弱磁兰 |
| Unknown | botania:floating_solegnolia_chibi | 3289 | 浮空小弱磁兰 |
| Unknown | botania:floating_spectranthemum | 3275 | 浮空凌空蓟 |
| Unknown | botania:floating_spectrolus | 3213 | 浮空斑斓花 |
| Unknown | botania:floating_tangleberrie | 3250 | 浮空束缚莓 |
| Unknown | botania:floating_tangleberrie_chibi | 3251 | 浮空小束缚莓 |
| Unknown | botania:floating_thermalily | 3199 | 浮空炽玫瑰 |
| Unknown | botania:floating_tigerseye | 3231 | 浮空虎之眼 |
| Unknown | botania:floating_vinculotus | 3273 | 浮空诱引莲 |
| Unknown | botania:flower_bag | 3064 | 采花袋 |
| Unknown | botania:flugel_eye | 3138 | 天翼族之眼 |
| Unknown | botania:forest_eye | 2642 | 远古之眼 |
| Unknown | botania:fork_light_relay | 2671 | 岔路微光 |
| Unknown | botania:framed_dreamwood | 2595 | 框边梦之木板 |
| Unknown | botania:framed_livingwood | 2583 | 框边活木板 |
| Unknown | botania:gaia_head | 2701 | 盖亚守护者的头 |
| Unknown | botania:gaia_ingot | 2930 | 盖亚魂锭 |
| Unknown | botania:gaia_pylon | 2623 | 盖亚水晶 |
| Unknown | botania:gaia_spreader | 2601 | 盖亚魔力发射器 |
| Unknown | botania:ghost_rail | 2668 | 幻影轨道 |
| Unknown | botania:glass_pickaxe | 3044 | 玻璃镐 |
| Unknown | botania:glimmering_dreamwood | 2597 | 微光梦之木 |
| Unknown | botania:glimmering_dreamwood_log | 2587 | Glimmering Dreamwood Log |
| Unknown | botania:glimmering_livingwood | 2585 | 微光活木 |
| Unknown | botania:glimmering_livingwood_log | 2576 | Glimmering Livingwood Log |
| Unknown | botania:glimmering_stripped_dreamwood | 2592 | Glimmering Stripped Dreamwood |
| Unknown | botania:glimmering_stripped_dreamwood_log | 2589 | Glimmering Stripped Dreamwood Log |
| Unknown | botania:glimmering_stripped_livingwood | 2580 | Glimmering Stripped Livingwood |
| Unknown | botania:glimmering_stripped_livingwood_log | 2577 | Glimmering Stripped Livingwood Log |
| Unknown | botania:goddess_charm | 3101 | 仁慈女神的链饰 |
| Unknown | botania:golden_grass | 2705 | 黄金草地 |
| Unknown | botania:golden_seeds | 2992 | 黄金草种 |
| Unknown | botania:gourmaryllis | 3208 | 彼方兰 |
| Unknown | botania:grass_seeds | 2988 | 草地之种 |
| Unknown | botania:gravity_rod | 3008 | 黑山法杖 |
| Unknown | botania:gray_double_flower | 2550 | 灰色高神秘花 |
| Unknown | botania:gray_floating_flower | 2502 | 灰色浮空花 |
| Unknown | botania:gray_mushroom | 2534 | 灰色微光蘑菇 |
| Unknown | botania:gray_mystical_flower | 2470 | 灰色神秘花 |
| Unknown | botania:gray_petal | 2909 | 灰色神秘花瓣 |
| Unknown | botania:gray_petal_block | 2518 | 灰色花瓣块 |
| Unknown | botania:gray_shiny_flower | 2486 | 灰色荧光花 |
| Unknown | botania:green_double_flower | 2556 | 绿色高神秘花 |
| Unknown | botania:green_floating_flower | 2508 | 绿色浮空花 |
| Unknown | botania:green_mushroom | 2540 | 绿色微光蘑菇 |
| Unknown | botania:green_mystical_flower | 2476 | 绿色神秘花 |
| Unknown | botania:green_pavement | 2878 | 绿色葡萄牙路面 |
| Unknown | botania:green_pavement_slab | 2884 | 绿色葡萄牙台阶 |
| Unknown | botania:green_pavement_stairs | 2890 | 绿色葡萄牙楼梯 |
| Unknown | botania:green_petal | 2915 | 绿色神秘花瓣 |
| Unknown | botania:green_petal_block | 2524 | 绿色花瓣块 |
| Unknown | botania:green_shiny_flower | 2492 | 绿色荧光花 |
| Unknown | botania:heisei_dream | 3228 | 平成之梦 |
| Unknown | botania:holy_cloak | 3094 | 神圣斗篷 |
| Unknown | botania:hopperhock | 3244 | 漏斗花 |
| Unknown | botania:hopperhock_chibi | 3245 | 小漏斗花 |
| Unknown | botania:horn_grass | 3053 | 狂野号角 |
| Unknown | botania:horn_leaves | 3054 | 林冠号角 |
| Unknown | botania:horn_snow | 3055 | 雪原号角 |
| Unknown | botania:hourglass | 2667 | 悬浮沙漏 |
| Unknown | botania:hyacidus | 3260 | 毒风信 |
| Unknown | botania:hydroangeas | 3194 | 水绣球 |
| Unknown | botania:hydroangeas_motif | 2712 | 水绣球装饰 |
| Unknown | botania:ice_pendant | 3089 | 雪花项链 |
| Unknown | botania:incense_plate | 2666 | 香盘 |
| Unknown | botania:incense_stick | 3156 | 熏香 |
| Unknown | botania:infinite_fruit | 3136 | 禁忌之果 |
| Unknown | botania:infrangible_platform | 2645 | 不破平台 |
| Unknown | botania:infused_grass | 2708 | 注魔草地 |
| Unknown | botania:infused_seeds | 2995 | 注魔草种 |
| Unknown | botania:invisibility_cloak | 3097 | 隐身斗篷 |
| Unknown | botania:itemfinder | 3103 | 寻物者 |
| Unknown | botania:jaded_amaranthus | 3232 | 翡翠苋 |
| Unknown | botania:jiyuulia | 3252 | 自由之翼 |
| Unknown | botania:jiyuulia_chibi | 3253 | 小自由之翼 |
| Unknown | botania:keep_ivy | 3124 | 坚毅之藤 |
| Unknown | botania:kekimurus | 3206 | 贪食花 |
| Unknown | botania:king_key | 3137 | 王之宝钥 |
| Unknown | botania:knockback_belt | 3088 | 抗击腰带 |
| Unknown | botania:labellia | 3292 | 铭刻莲 |
| Unknown | botania:laputa_shard | 3107 | 拉普达碎片 |
| Unknown | botania:lava_pendant | 3090 | 火石项链 |
| Unknown | botania:lavender_quartz | 2757 | 熏香石英块 |
| Unknown | botania:lavender_quartz_pillar | 2758 | 竖纹熏香石英块 |
| Unknown | botania:lavender_quartz_slab | 2760 | 熏香石英台阶 |
| Unknown | botania:lavender_quartz_stairs | 2761 | 熏香石英楼梯 |
| Unknown | botania:lens_bounce | 2952 | 魔力透镜:反射 |
| Unknown | botania:lens_damage | 2955 | 魔力透镜:伤害 |
| Unknown | botania:lens_efficiency | 2951 | 魔力透镜:效率 |
| Unknown | botania:lens_explosive | 2958 | 魔力透镜:爆炸 |
| Unknown | botania:lens_fire | 2962 | 魔力透镜:引燃 |
| Unknown | botania:lens_firework | 2967 | 魔力透镜:喜庆 |
| Unknown | botania:lens_flare | 2968 | 魔力透镜:闪耀 |
| Unknown | botania:lens_gravity | 2953 | 魔力透镜:引力 |
| Unknown | botania:lens_influence | 2959 | 魔力透镜:推力 |
| Unknown | botania:lens_light | 2964 | 魔力透镜:闪光 |
| Unknown | botania:lens_magnet | 2957 | 魔力透镜:磁化 |
| Unknown | botania:lens_messenger | 2969 | 魔力透镜:信使 |
| Unknown | botania:lens_mine | 2954 | 魔力透镜:挖掘 |
| Unknown | botania:lens_normal | 2947 | 魔力透镜 |
| Unknown | botania:lens_paint | 2961 | 魔力透镜:涂色 |
| Unknown | botania:lens_phantom | 2956 | 魔力透镜:虚化 |
| Unknown | botania:lens_piston | 2963 | 魔力透镜:力量 |
| Unknown | botania:lens_power | 2949 | 魔力透镜:强度 |
| Unknown | botania:lens_redirect | 2966 | 魔力透镜:变向 |
